id,title,price,currency,condition,date_created,permalink,thumbnail,city,state,seller_id,seller_name,is_car_dealer,year,km,brand,model,version,fuel,transmission,color,doors,engine
MLU1336108350,Kia Sportage 2.0 At,15990,USD,used,2026-04-24T21:23:22.205Z,https://auto.mercadolibre.com.uy/MLU-1336108350-kia-sportage-20-at-_JM,http://http2.mlstatic.com/D_619825-MLU110852961159_042026-I.jpg,Aeropuerto Internacional De Carrasco,Canelones,2124875168,GG20241128141244,True,2016,172000 km,Kia,Sportage,,Nafta,Automática,Blanco,5,2000 cc
MLU1336030728,Bmw X4 2.0t X4 Xdrive20i M Sport Steptronic Sport 184cv,85900,USD,new,2026-04-24T21:57:51.476Z,https://auto.mercadolibre.com.uy/MLU-1336030728-bmw-x4-20t-x4-xdrive20i-m-sport-steptronic-sport-184cv-_JM,http://http2.mlstatic.com/D_833075-MLU109951251294_042026-I.jpg,Barra de Carrasco,Canelones,184161831,VOITURET AUTOMOVILES,True,2024,0 km,BMW,X4,,Nafta,Automática,Gris,5,2000 cc
MLU1336027996,Volkswagen Saveiro 1.6 Gp Cs 101cv,12800,USD,used,2026-04-24T17:34:31.115Z,https://auto.mercadolibre.com.uy/MLU-1336027996-volkswagen-saveiro-16-gp-cs-101cv-_JM,http://http2.mlstatic.com/D_861629-MLU109943078082_042026-I.jpg,Punta Gorda,Montevideo,225082747,MARIÑO SPORT,True,2021,88000 km,Volkswagen,Saveiro,,Nafta,Manual,Blanco,2,1600 cc
MLU1336027070,Nissan Versa 1.6 Advance,15900,USD,used,2026-04-24T15:50:32.684Z,https://auto.mercadolibre.com.uy/MLU-1336027070-nissan-versa-16-advance-_JM,http://http2.mlstatic.com/D_868835-MLU110845527285_042026-I.jpg,Parque Rodó,Montevideo,3044336162,LASTORRES,True,2021,70000 km,Nissan,Versa,,Nafta,Manual,Rojo,4,1600 cc
MLU1336067456,Volkswagen Move Up 1.0 Full 2018,11500,USD,used,2026-04-24T18:06:26.114Z,https://auto.mercadolibre.com.uy/MLU-1336067456-volkswagen-move-up-10-full-2018-_JM,http://http2.mlstatic.com/D_950594-MLU110849999749_042026-I.jpg,Carrasco,Montevideo,165070803,CARRASCOFIANCAR,True,2018,115541 km,Volkswagen,Up!,,Nafta,Manual,Gris oscuro,5,1000 cc
MLU1336027316,Volkswagen Up! 1.0 Move Up! 75cv,10500,USD,used,2026-04-24T16:10:36.785Z,https://auto.mercadolibre.com.uy/MLU-1336027316-volkswagen-up-10-move-up-75cv-_JM,http://http2.mlstatic.com/D_948052-MLU110846276609_042026-I.jpg,La Comercial,Montevideo,1621514483,EFINEGOCIOS,True,2018,126000 km,Volkswagen,Up!,,Nafta,Manual,Blanco,3,1000 cc
MLU1336069434,Byd S1 1.5 2018 Impecable! Aerocar,12990,USD,used,2026-04-24T21:02:45.201Z,https://auto.mercadolibre.com.uy/MLU-1336069434-byd-s1-15-2018-impecable-aerocar-_JM,http://http2.mlstatic.com/D_817729-MLU110854586495_042026-I.jpg,Barra de Carrasco,Canelones,482893325,AEROCAR2020,True,2018,78000 km,BYD,S1,,Nafta,Manual,Gris oscuro,5,1500 cc
MLU1336107312,Ford Ranger 4.0 Xlt V6 Space Cab 4x2,17500,USD,used,2026-04-24T19:52:32.52Z,https://auto.mercadolibre.com.uy/MLU-1336107312-ford-ranger-40-xlt-v6-space-cab-4x2-_JM,http://http2.mlstatic.com/D_960464-MLU110816925041_042026-I.jpg,El Pinar,Canelones,741669939,PIMA1045179,False,1997,193000 km,Ford,Ranger,,Nafta,Manual,Blanco,2,4000 cc
MLU1336103782,Citroën C3 1.2 Pure Tech 110 5v Shine Europa,10300,USD,used,2026-04-24T13:52:10.41Z,https://auto.mercadolibre.com.uy/MLU-1336103782-citron-c3-12-pure-tech-110-5v-shine-europa-_JM,http://http2.mlstatic.com/D_958886-MLU110841685175_042026-I.jpg,Brazo Oriental,Montevideo,2927622500,FELCU,True,2018,110000 km,Citroën,C3,,Nafta,Manual,Negro,5,1200 cc
MLU1336031290,Volkswagen Saveiro 1.6 Gp Cd Trendline 101cv,12990,USD,used,2026-04-24T23:42:39.653Z,https://auto.mercadolibre.com.uy/MLU-1336031290-volkswagen-saveiro-16-gp-cd-trendline-101cv-_JM,http://http2.mlstatic.com/D_764446-MLU110857861659_042026-I.jpg,Centro,Montevideo,1993394449,ISMOTORS,True,2017,100000 km,Volkswagen,Saveiro,,Nafta,Manual,Gris,2,1600 cc
MLU1336106842,Renault Kwid Life 1.0 2023 Impecable!,9990,USD,used,2026-04-24T19:12:44.111Z,https://auto.mercadolibre.com.uy/MLU-1336106842-renault-kwid-life-10-2023-impecable-_JM,http://http2.mlstatic.com/D_854763-MLU110852070683_042026-I.jpg,Ciudad del Plata,San José,188970613,OSCARPISANOAUTOMOVILES,True,2023,92454 km,Renault,Kwid,,Nafta,Manual,Blanco,5,1000 cc
MLU1336025104,Chevrolet Montana Lt 2024,17890,USD,used,2026-04-24T11:47:44.709Z,https://auto.mercadolibre.com.uy/MLU-1336025104-chevrolet-montana-lt-2024-_JM,http://http2.mlstatic.com/D_738514-MLU110837939999_042026-I.jpg,Tres Cruces,Montevideo,139638480,SILCA_SA,True,2024,39988 km,Chevrolet,Montana,,Nafta,Manual,Verde,4,1200 cc
MLU1336107538,Suzuki Alto 0.8 800,6990,USD,used,2026-04-24T20:11:08.507Z,https://auto.mercadolibre.com.uy/MLU-1336107538-suzuki-alto-08-800-_JM,http://http2.mlstatic.com/D_948679-MLU110852910603_042026-I.jpg,Punta Gorda,Montevideo,225082747,MARIÑO SPORT,True,2016,180000 km,Suzuki,Alto,,Nafta,Manual,Plateado,5,800 cc
MLU1336106232,Chevrolet Tracker Premier 1.2 Turbo,19990,USD,used,2026-04-24T18:15:24.422Z,https://auto.mercadolibre.com.uy/MLU-1336106232-chevrolet-tracker-premier-12-turbo-_JM,http://http2.mlstatic.com/D_697374-MLU110848957073_042026-I.jpg,Brazo Oriental,Montevideo,1925017795,GLMOTORSAUTOMOTORA,True,2021,80000 km,Chevrolet,Tracker,,Nafta,Manual,Blanco,5,1800 cc
MLU1336027896,Nissan Kicks 1.6 Advance Cvt,14900,USD,used,2026-04-24T17:22:25.75Z,https://auto.mercadolibre.com.uy/MLU-1336027896-nissan-kicks-16-advance-cvt-_JM,http://http2.mlstatic.com/D_745484-MLU109943309838_042026-I.jpg,Pocitos,Montevideo,245797096,BAUGOSAS,False,2018,74000 km,Nissan,Kicks,,Nafta,Automática,Negro,5,1600 cc
MLU1336064876,Renault Duster 1.6 16v Intens Vision Cvt,16900,USD,used,2026-04-24T13:49:59.942Z,https://auto.mercadolibre.com.uy/MLU-1336064876-renault-duster-16-16v-intens-vision-cvt-_JM,http://http2.mlstatic.com/D_719036-MLU109934568256_042026-I.jpg,Pando,Canelones,40869899,GERMAN4104,False,2022,73000 km,Renault,Duster,,Nafta,Automática,Blanco,5,1600 cc
MLU1336027908,Chevrolet Tracker 1.8 Ltz+ Awd At 140cv,13900,USD,used,2026-04-24T17:24:11.78Z,https://auto.mercadolibre.com.uy/MLU-1336027908-chevrolet-tracker-18-ltz-awd-at-140cv-_JM,http://http2.mlstatic.com/D_894739-MLU110847162795_042026-I.jpg,Cordón,Montevideo,1985158,GKRONF,False,2014,59926 km,Chevrolet,Tracker,,Nafta,Automática,Negro,5,1800 cc
MLU1336038664,Fiat Pulse 1.0t Impetus T200 Cvt,22990,USD,used,2026-04-24T13:34:18.87Z,https://auto.mercadolibre.com.uy/MLU-1336038664-fiat-pulse-10t-impetus-t200-cvt-_JM,http://http2.mlstatic.com/D_790989-MLU109937299046_042026-I.jpg,Montevideo,Montevideo,465145259,PAKAUTOMOVILES,True,2023,32000 km,Fiat,Pulse,,Nafta,Automática,Gris,5,1000 cc
MLU1336105744,Honda Cr-v 2.4 Ex 4wd 185cv At,14900,USD,used,2026-04-24T17:14:57.904Z,https://auto.mercadolibre.com.uy/MLU-1336105744-honda-cr-v-24-ex-4wd-185cv-at-_JM,http://http2.mlstatic.com/D_801494-MLU110846327267_042026-I.jpg,Empalme Nicolich,Canelones,386635677,ENRIQUE SHAW_AUTOMOVILES,True,2012,212000 km,Honda,CR-V,,Nafta,Automática,Plateado,5,2400 cc
MLU1336030540,Fiat Uno 1.4 Attractive,9900,USD,used,2026-04-24T21:28:29.007Z,https://auto.mercadolibre.com.uy/MLU-1336030540-fiat-uno-14-attractive-_JM,http://http2.mlstatic.com/D_996006-MLU110855066181_042026-I.jpg,Lezica,Montevideo,1615507790,DAICARS,False,2017,98000 km,Fiat,Uno,,Nafta,Manual,Rojo,3,1400 cc
MLU1336107610,Fiat Uno 1.4 Attractive,9490,USD,used,2026-04-24T20:16:07.497Z,https://auto.mercadolibre.com.uy/MLU-1336107610-fiat-uno-14-attractive-_JM,http://http2.mlstatic.com/D_611497-MLU109947370294_042026-I.jpg,Las Piedras,Canelones,2916287909,MAFAAUTOMOVILES,True,2017,88020 km,Fiat,Uno,,Nafta,Manual,Rojo,3,1400 cc
MLU1336038144,Chevrolet Onix 1.0 Joy 2018,9500,USD,used,2026-04-24T11:48:17.777Z,https://auto.mercadolibre.com.uy/MLU-1336038144-chevrolet-onix-10-joy-2018-_JM,http://http2.mlstatic.com/D_656339-MLU109934708436_042026-I.jpg,Sayago,Montevideo,238331537,SILCA_2,True,2018,252363 km,Chevrolet,Onix,,Nafta,Manual,Plateado,5,1000 cc
MLU1336108876,Bmw X3 Tope De Gama,42500,USD,used,2026-04-24T22:45:08.798Z,https://auto.mercadolibre.com.uy/MLU-1336108876-bmw-x3-tope-de-gama-_JM,http://http2.mlstatic.com/D_981552-MLU110856749289_042026-I.jpg,Shangrilá,Canelones,20332751,NGON21,False,2018,106000 km,BMW,X3,,Nafta,Automática,Gris,5,2000 cc
MLU1336069024,Chevrolet Montana 1.2 T Premier,20500,USD,used,2026-04-24T20:27:32.982Z,https://auto.mercadolibre.com.uy/MLU-1336069024-chevrolet-montana-12-t-premier-_JM,http://http2.mlstatic.com/D_961628-MLU109947372182_042026-I.jpg,Canelones,Canelones,112125432,EMILIANOWITT,False,2024,42109 km,Chevrolet,Montana,,Nafta,Manual,Blanco,4,1200 cc
MLU1336068246,Citroën C4 Cactus 1.6 Vti 115 Feel Pack Eat6,16990,USD,used,2026-04-24T19:25:27.428Z,https://auto.mercadolibre.com.uy/MLU-1336068246-citron-c4-cactus-16-vti-115-feel-pack-eat6-_JM,http://http2.mlstatic.com/D_796898-MLU110852275829_042026-I.jpg,Montevideo,Montevideo,465145259,PAKAUTOMOVILES,True,2022,44000 km,Citroën,C4 Cactus,,Nafta,Automática,Blanco,5,1600 cc
MLU1336028166,Hyundai New Hb20 Comfort 1.0 Full 2022,15200,USD,used,2026-04-24T18:02:12.078Z,https://auto.mercadolibre.com.uy/MLU-1336028166-hyundai-new-hb20-comfort-10-full-2022-_JM,http://http2.mlstatic.com/D_693769-MLU110849885381_042026-I.jpg,Carrasco,Montevideo,165070803,CARRASCOFIANCAR,True,2022,78853 km,Hyundai,HB20S,,Nafta,Manual,Gris oscuro,5,1000 cc
MLU1336103356,Suzuki Swift 1.2 Gl 5p,16390,USD,used,2026-04-24T12:49:35.241Z,https://auto.mercadolibre.com.uy/MLU-1336103356-suzuki-swift-12-gl-5p-_JM,http://http2.mlstatic.com/D_913005-MLU110837652041_042026-I.jpg,Lagomar,Canelones,42161436,GABRIEL_15831,False,2024,38744 km,Suzuki,Swift,,Nafta,Manual,Gris,5,1200 cc
MLU1336025388,Fiat Strada Freedom 1.3 Entrega Inmediata!! 2026 0km ,18990,USD,new,2026-04-24T12:53:49.552Z,https://auto.mercadolibre.com.uy/MLU-1336025388-fiat-strada-freedom-13-entrega-inmediata-2026-0km-_JM,http://http2.mlstatic.com/D_961633-MLU109936530572_042026-I.jpg,Montevideo,Montevideo,137183965,FABIANCARRICA,True,2026,0 km,Fiat,Strada,,Nafta,Manual,Blanco,4,1300 cc
MLU1336064436,Peugeot 208 1.6 Allure 5p Aut,17490,USD,used,2026-04-24T12:48:19.2Z,https://auto.mercadolibre.com.uy/MLU-1336064436-peugeot-208-16-allure-5p-aut-_JM,http://http2.mlstatic.com/D_647137-MLU109934608486_042026-I.jpg,Centro,Montevideo,610834577,TELIZAUTOMOVILES,True,2024,46000 km,Peugeot,208,,Nafta,Automática,Blanco,5,1600 cc
MLU1336106508,Mercedes-benz Clase Glc 2.0 Glc300 4matic Avantgarde,74000,USD,used,2026-04-24T18:45:38.047Z,https://auto.mercadolibre.com.uy/MLU-1336106508-mercedes-benz-clase-glc-20-glc300-4matic-avantgarde-_JM,http://http2.mlstatic.com/D_697528-MLU109945085030_042026-I.jpg,Cordón,Montevideo,88590132,ADRIAN REYNOSO,False,2024,36000 km,Mercedes-Benz,Clase GLC,,Híbrido,Automática,Plateado,5,2000 cc
MLU1336069164,Byd New E2 0.0 Gs At,24500,USD,used,2026-04-24T20:40:16.735Z,https://auto.mercadolibre.com.uy/MLU-1336069164-byd-new-e2-00-gs-at-_JM,http://http2.mlstatic.com/D_722771-MLU109949568702_042026-I.jpg,Peñarol,Montevideo,79518109,LOLE2233,False,2026,25000 km,BYD,New E2,,Eléctrico,Automática,Gris,5,0 cc
MLU1336103706,Camioneta Victory Doble Cabina Carga 1000 Kg - Economica,14490,USD,new,2026-04-24T13:43:37.168Z,https://auto.mercadolibre.com.uy/MLU-1336103706-camioneta-victory-doble-cabina-carga-1000-kg-economica-_JM,http://http2.mlstatic.com/D_634073-MLU109937875068_042026-I.jpg,Pocitos,Montevideo,29394526,MILAN MOTORS,True,2026,0 km,Victory Auto,Camioneta DOBLE CABINA CARGA 1000 KG - Economica,,Nafta,Manual,Blanco,4,1200 cc
MLU1336025126,Peugeot 208 Active 1.2 E 2014 Rojo 5 Puertas,9500,USD,used,2026-04-24T11:57:43.696Z,https://auto.mercadolibre.com.uy/MLU-1336025126-peugeot-208-active-12-e-2014-rojo-5-puertas-_JM,http://http2.mlstatic.com/D_890599-MLU110838166877_042026-I.jpg,Sayago,Montevideo,139638480,SILCA_SA,True,2014,152995 km,Peugeot,208,,Nafta,Automática,Rojo,5,1200 cc
MLU1336066104,Ford Ka 1.0 Fly 63cv,7490,USD,used,2026-04-24T15:44:31.659Z,https://auto.mercadolibre.com.uy/MLU-1336066104-ford-ka-10-fly-63cv-_JM,http://http2.mlstatic.com/D_983513-MLU110843888409_042026-I.jpg,Shangrilá,Canelones,216349107,GOMOTORS2024,True,2014,120000 km,Ford,Ka,,Nafta,Manual,Plateado,3,1000 cc
MLU1336064912,Chevrolet Onix 1.0t Ltz  Extra Full Tan Solo 30 Mil Km New!!,13990,USD,used,2026-04-24T13:55:29.872Z,https://auto.mercadolibre.com.uy/MLU-1336064912-chevrolet-onix-10t-ltz-extra-full-tan-solo-30-mil-km-new-_JM,http://http2.mlstatic.com/D_795812-MLU109937187362_042026-I.jpg,Goes,Montevideo,240979213,ROVELLAAUTOMOVILES,True,2021,30000 km,Chevrolet,Onix,,Nafta,Automática,Rojo,5,1000 cc
MLU1336024976,"Jaecoo 6ev 0.0 Flagship Iwd (69,77 Kwh)",40000,USD,used,2026-04-24T09:36:26.157Z,https://auto.mercadolibre.com.uy/MLU-1336024976-jaecoo-6ev-00-flagship-iwd-6977-kwh-_JM,http://http2.mlstatic.com/D_786424-MLU109928584678_042026-I.jpg,Palermo,Montevideo,114109373,TENA53,False,2026,7000 km,Jaecoo,6EV,,Eléctrico,Automática,Negro,5,0 cc
MLU1336108444,Suzuki Swift 1.2 Gl 5p Aut,9990,USD,used,2026-04-24T21:35:53.755Z,https://auto.mercadolibre.com.uy/MLU-1336108444-suzuki-swift-12-gl-5p-aut-_JM,http://http2.mlstatic.com/D_724944-MLU109949644460_042026-I.jpg,Brazo Oriental,Montevideo,176990128,GL MOTORS.AUTOMOTORA,True,2014,185000 km,Suzuki,Swift,,Nafta,Automática,Plateado,5,1200 cc
MLU1336067452,Nissan Versa 1.6 Exclusive At,16900,USD,used,2026-04-24T18:06:08.349Z,https://auto.mercadolibre.com.uy/MLU-1336067452-nissan-versa-16-exclusive-at-_JM,http://http2.mlstatic.com/D_984485-MLU109946176742_042026-I.jpg,Sayago,Montevideo,238028067,MRAUTOMOVILES,True,2021,84000 km,Nissan,Versa,,Nafta,Automática,Rojo,4,1600 cc
MLU1336038584,Renault Boreal Iconic 1.3 Turbo 1.3 2026 0km,41000,USD,new,2026-04-24T13:24:08.767Z,https://auto.mercadolibre.com.uy/MLU-1336038584-renault-boreal-iconic-13-turbo-13-2026-0km-_JM,http://http2.mlstatic.com/D_762608-MLU109937677266_042026-I.jpg,Sayago,Montevideo,66801564,OSCARPISANO RENAULT-NISSAN,True,2026,0 km,Renault,Boreal,,Nafta,Automática secuencial,,5,1300 cc
MLU1336043376,Dfsk,8000,USD,used,2026-04-24T21:25:55.251Z,https://auto.mercadolibre.com.uy/MLU-1336043376-dfsk-_JM,http://http2.mlstatic.com/D_657862-MLU110852901733_042026-I.jpg,Jacinto Vera,Montevideo,250900151,MOLU1456555,False,2019,85000 km,DFSK,C-35,,Nafta,Manual,Gris,5,
MLU1336103278,Suzuki Swift 1.2 Go,10800,USD,used,2026-04-24T12:18:33.405Z,https://auto.mercadolibre.com.uy/MLU-1336103278-suzuki-swift-12-go-_JM,http://http2.mlstatic.com/D_693691-MLU110837227581_042026-I.jpg,Tres Cruces,Montevideo,1161467,ardllantasyaccesorios,False,2018,110000 km,Suzuki,Swift,,Nafta,Manual,Rojo,5,1200 cc
MLU1336041952,Kia K3 Sedan 1.4 Ex At,24500,USD,used,2026-04-24T19:21:36.061Z,https://auto.mercadolibre.com.uy/MLU-1336041952-kia-k3-sedan-14-ex-at-_JM,http://http2.mlstatic.com/D_664334-MLU110850165423_042026-I.jpg,Goes,Montevideo,688563930,LEONARDOMIGUELEZMAAG,False,2024,35500 km,Kia,K3 Sedan,,Nafta,Automática,Blanco,4,1400 cc
MLU1336038532,Hyundai Hb20 1.0 Premium Mt,14990,USD,used,2026-04-24T13:17:03.146Z,https://auto.mercadolibre.com.uy/MLU-1336038532-hyundai-hb20-10-premium-mt-_JM,http://http2.mlstatic.com/D_818423-MLU109934052336_042026-I.jpg,Montevideo,Montevideo,70182418,PAK AUTOMOVILES,True,2022,63000 km,Hyundai,HB20,,Nafta,Manual,Azul,5,1000 cc
MLU1336029862,Ford Ranger 2.5 Cs Ivct Xl 166cv,28900,USD,new,2026-04-24T20:27:12.153Z,https://auto.mercadolibre.com.uy/MLU-1336029862-ford-ranger-25-cs-ivct-xl-166cv-_JM,http://http2.mlstatic.com/D_822663-MLU110852914761_042026-I.jpg,Montevideo,Montevideo,115951393,HANGAR-MOTORS,True,2023,0 km,Ford,Ranger,,Nafta,Manual,Blanco,2,2500 cc
MLU1336068532,Renault Oroch 1.6 Dynamique 1.6 2017 Fullcars,13900,USD,used,2026-04-24T19:48:06.647Z,https://auto.mercadolibre.com.uy/MLU-1336068532-renault-oroch-16-dynamique-16-2017-fullcars-_JM,http://http2.mlstatic.com/D_959145-MLU110852818011_042026-I.jpg,Colón,Montevideo,709071681,FULLCARS AUTOMOVILES,True,2017,140000 km,Renault,Oroch,,Nafta,Manual,Blanco,4,1600 cc
MLU1336103360,Fiat Strada Freedom 1.3 Entrega Inmediata!! 2026 0km ,18990,USD,new,2026-04-24T12:50:11.975Z,https://auto.mercadolibre.com.uy/MLU-1336103360-fiat-strada-freedom-13-entrega-inmediata-2026-0km-_JM,http://http2.mlstatic.com/D_717008-MLU109936446200_042026-I.jpg,Montevideo,Montevideo,137183965,FABIANCARRICA,True,2026,0 km,Fiat,Strada,,Nafta,Manual,Plateado,4,1300 cc
MLU1336109188,Toyota Hilux 2.7 Cd Srv Vvti 4x4 Cuero - B4,28990,USD,used,2026-04-24T23:59:44.263Z,https://auto.mercadolibre.com.uy/MLU-1336109188-toyota-hilux-27-cd-srv-vvti-4x4-cuero-b4-_JM,http://http2.mlstatic.com/D_895481-MLU110857863037_042026-I.jpg,Barra de Carrasco,Canelones,90840786,AUTODELTA2025,False,2016,128550 km,Toyota,Hilux,,Nafta,Manual,Gris,4,2700 cc
MLU1336067308,Audi A4 2.0 Attraction Tfsi Stronic Quattro,23500,USD,used,2026-04-24T17:49:24.247Z,https://auto.mercadolibre.com.uy/MLU-1336067308-audi-a4-20-attraction-tfsi-stronic-quattro-_JM,http://http2.mlstatic.com/D_847006-MLU109943261042_042026-I.jpg,Punta Gorda,Montevideo,225082747,MARIÑO SPORT,True,2014,114000 km,Audi,A4,,Nafta,Automática,Gris,4,2000 cc
MLU1336069052,Renault Oroch 2.0 Privilege,13900,USD,used,2026-04-24T20:30:07.943Z,https://auto.mercadolibre.com.uy/MLU-1336069052-renault-oroch-20-privilege-_JM,http://http2.mlstatic.com/D_731131-MLU109949565988_042026-I.jpg,Mercado Modelo,Montevideo,2657760552,AZULAUTOMOVILES,True,2021,120000 km,Renault,Oroch,,Nafta,Manual,Blanco,5,2000 cc
MLU1336106570,Mitsubishi L200 4x4 Tdi At Extra Full,29990,USD,used,2026-04-24T18:50:43.03Z,https://auto.mercadolibre.com.uy/MLU-1336106570-mitsubishi-l200-4x4-tdi-at-extra-full-_JM,http://http2.mlstatic.com/D_755046-MLU110849621635_042026-I.jpg,Brazo Oriental,Montevideo,1925017795,GLMOTORSAUTOMOTORA,True,2019,170000 km,Mitsubishi,L200,,Diésel,Automática secuencial,Plateado,4,
MLU1336067308,Audi A4 2.0 Attraction Tfsi Stronic Quattro,23500,USD,used,2026-04-24T17:49:24.247Z,https://auto.mercadolibre.com.uy/MLU-1336067308-audi-a4-20-attraction-tfsi-stronic-quattro-_JM,http://http2.mlstatic.com/D_847006-MLU109943261042_042026-I.jpg,Punta Gorda,Montevideo,225082747,MARIÑO SPORT,True,2014,114000 km,Audi,A4,,Nafta,Automática,Gris,4,2000 cc
MLU1336069052,Renault Oroch 2.0 Privilege,13900,USD,used,2026-04-24T20:30:07.943Z,https://auto.mercadolibre.com.uy/MLU-1336069052-renault-oroch-20-privilege-_JM,http://http2.mlstatic.com/D_731131-MLU109949565988_042026-I.jpg,Mercado Modelo,Montevideo,2657760552,AZULAUTOMOVILES,True,2021,120000 km,Renault,Oroch,,Nafta,Manual,Blanco,5,2000 cc
MLU1336106570,Mitsubishi L200 4x4 Tdi At Extra Full,29990,USD,used,2026-04-24T18:50:43.03Z,https://auto.mercadolibre.com.uy/MLU-1336106570-mitsubishi-l200-4x4-tdi-at-extra-full-_JM,http://http2.mlstatic.com/D_755046-MLU110849621635_042026-I.jpg,Brazo Oriental,Montevideo,1925017795,GLMOTORSAUTOMOTORA,True,2019,170000 km,Mitsubishi,L200,,Diésel,Automática secuencial,Plateado,4,
MLU1336106154,Nissan Kicks 1.6 Advance,18900,USD,used,2026-04-24T18:09:12.863Z,https://auto.mercadolibre.com.uy/MLU-1336106154-nissan-kicks-16-advance-_JM,http://http2.mlstatic.com/D_966873-MLU109945045752_042026-I.jpg,Carrasco,Montevideo,4314803,FM PP,True,2022,58000 km,Nissan,Kicks,,Nafta,Manual,Blanco,5,1600 cc
MLU1336066678,Citroën Xsara Picasso 2.0 Fase2 Hdi Exclusive,6500,USD,used,2026-04-24T16:29:51.577Z,https://auto.mercadolibre.com.uy/MLU-1336066678-citron-xsara-picasso-20-fase2-hdi-exclusive-_JM,http://http2.mlstatic.com/D_992176-MLU110846877279_042026-I.jpg,Ciudad de la Costa,Canelones,166359114,GRUPOALER2014,True,2008,140000 km,Citroën,Xsara Picasso,,Nafta,Manual,Plateado,5,2000 cc
MLU1336069632,Suzuki Grand Vitara 2.0 Mt,9500,USD,used,2026-04-24T21:24:56.658Z,https://auto.mercadolibre.com.uy/MLU-1336069632-suzuki-grand-vitara-20-mt-_JM,http://http2.mlstatic.com/D_703734-MLU109950412976_042026-I.jpg,Brazo Oriental,Montevideo,176990128,GL MOTORS.AUTOMOTORA,True,2008,240000 km,Suzuki,Grand Vitara,,Nafta,Manual,Negro,5,2000 cc
MLU1336028114,Volkswagen Gol Gp Power Airbag+abs 1.6 2018 Impecable!,12850,USD,used,2026-04-24T17:52:44.733Z,https://auto.mercadolibre.com.uy/MLU-1336028114-volkswagen-gol-gp-power-airbagabs-16-2018-impecable-_JM,http://http2.mlstatic.com/D_745937-MLU109945555052_042026-I.jpg,Montevideo,Montevideo,447734608,HOMERO-DE-LEON,True,2018,77000 km,Volkswagen,Gol,,Nafta,Manual,Plateado,5,1599 cc
MLU1336064470,Fiat Pulse 1.0t Impetus T200 Cvt 1.0 2026 0km Carrica,28990,USD,new,2026-04-24T12:55:28.798Z,https://auto.mercadolibre.com.uy/MLU-1336064470-fiat-pulse-10t-impetus-t200-cvt-10-2026-0km-carrica-_JM,http://http2.mlstatic.com/D_817164-MLU109936579634_042026-I.jpg,Montevideo,Montevideo,137183965,FABIANCARRICA,True,2026,0 km,Fiat,Pulse,,Nafta,Automática,Blanco,5,1000 cc
MLU1336069712,Volkswagen,27900,USD,used,2026-04-24T21:34:19.521Z,https://auto.mercadolibre.com.uy/MLU-1336069712-volkswagen-_JM,http://http2.mlstatic.com/D_697000-MLU109951145974_042026-I.jpg,Montevideo,Montevideo,49296019,CHIQUITO2711,False,2019,146000 km,Volkswagen,Tiguan Allspace,,Nafta,Manual,Blanco,4,2000 cc
MLU1336027904,Hyundai Hb20 Comfort 2023 Gris Oscuro Muy Buen Estado,13500,USD,used,2026-04-24T17:23:56.875Z,https://auto.mercadolibre.com.uy/MLU-1336027904-hyundai-hb20-comfort-2023-gris-oscuro-muy-buen-estado-_JM,http://http2.mlstatic.com/D_946822-MLU109944817894_042026-I.jpg,Montevideo,Montevideo,2997736694,GOSELECTUY,True,2023,98598 km,Hyundai,HB20,,Nafta,Manual,Gris oscuro,4,1000 cc
MLU1336069316,Nissan Np300 Frontier 2.5 S 161 Hp Doble Cabina,16700,USD,used,2026-04-24T20:51:28.642Z,https://auto.mercadolibre.com.uy/MLU-1336069316-nissan-np300-frontier-25-s-161-hp-doble-cabina-_JM,http://http2.mlstatic.com/D_859953-MLU109948921746_042026-I.jpg,Pocitos,Montevideo,3806295,CLOROFILA1234,False,2019,238000 km,Nissan,NP300 Frontier,,Nafta,Manual,Plateado,4,2500 cc
MLU1336025620,Volkswagen T-cross 1.0 Trendline At.,22990,USD,used,2026-04-24T13:31:05.456Z,https://auto.mercadolibre.com.uy/MLU-1336025620-volkswagen-t-cross-10-trendline-at-_JM,http://http2.mlstatic.com/D_651288-MLU109936348908_042026-I.jpg,Montevideo,Montevideo,465145259,PAKAUTOMOVILES,True,2021,62000 km,Volkswagen,T-Cross,,Nafta,Automática,Plateado,5,1600 cc
MLU1336106344,Citroën C3 Feel 1.2 2024 Impecable! Carrica,10990,USD,used,2026-04-24T18:27:44.404Z,https://auto.mercadolibre.com.uy/MLU-1336106344-citron-c3-feel-12-2024-impecable-carrica-_JM,http://http2.mlstatic.com/D_950737-MLU109946845716_042026-I.jpg,Barra de Carrasco,Canelones,163653903,VENTAS CARRICA,True,2024,80000 km,Citroën,C3,,Nafta,Manual,,5,1200 cc
MLU1336065516,Chevrolet Agile 1.4 Ls Aa+da+mp3,7990,USD,used,2026-04-24T15:01:06.797Z,https://auto.mercadolibre.com.uy/MLU-1336065516-chevrolet-agile-14-ls-aadamp3-_JM,http://http2.mlstatic.com/D_761817-MLU110843935701_042026-I.jpg,Shangrilá,Canelones,216349107,GOMOTORS2024,True,2011,140000 km,Chevrolet,Agile,,Nafta,Manual,Dorado,5,1400 cc
